TRANSACTION_ID,TRANSACTION_LINE_ID,LINE_KEY,CLIENT_NAME,CLIENT_GROUP,ASSET_REFERENCE_ID,ASSET_NAME,ASSET_CATEGORY,ASSET_FAMILY,ASSET_SUBFAMILY,ASSET_UNIT_WEIGHT_KG,ASSET_DESCRIPTION,BATCH_SIZE,ASSET_SUPPLIERS,ASSET_SUPPLIERS_COUNT,YEAR
50875,9,3554_1655453112002_80026,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,7752,102.347,Hair Accessories,Hair Accessories,Elastics,0.01285589635645807,DLINOUETTE,2718,"[""Chic Accessories Factory""]",1,2022
46512,6,3554_1653622237336_54851,NEWORCH,Group - Orchestra,7458,102.153,Hair Accessories,Hair Accessories,Claw Clips,0.02114808215425311,AVELVETHEART-AX/ AFIOJF-BLF-Solid,1760,"[""Chic Accessories Factory""]",1,2022
27295,21,3554_1643269295719_57322,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5558,100.705,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.012273382524837033,YY786 / ACCS22CRFUN,6116,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
61290,7,3554_1661246440474_6876,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8476,102.666,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,"XL829 / ADCW20ELAS9-MULTIPINK
set of 16 items
with 3%rebate",7716,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
53378,7,3554_1656907248179_80398,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,7865,102.460,Hair Accessories,Hair Accessories,Scrunchies,0.013539946820307042,XS133 / ADCW20CHBAS,1190,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
45012,5,2870_1652663660852_87566,Oriflame Cosmetics Global S.A.,Group - Oriflame,5338,100.485,Bags,Bags Fashion,Crossbody - Bags Fashion,0.26666666666666666,"Urbane Crossbody Bag with 70gsm FSC Rain Resistant leaflet (FSC MIX CREDIT) & Printing label with mattelamination
(FSC MIX CREDIT )",3000,"[""DONGGUAN JINGWEI IMPORT AND EXPORT CO.,LTD."",""WFL Printing Limited""]",2,2022
45546,1,4484_1653012315264_83565,Douglas Cosmetics GmbH,Group - Nocibe Douglas,4743,100.124,Packaging,Primary,Jars,0.0367063492063492,98391 TRAVEL EMPTY JARS,5040,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD."",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",2,2022
67492,1,4475_1664439480099_85831,Oriflame Cosmetics Global S.A.,Group - Oriflame,4748,100.129,Beauty Accessories,Body,Body Cleansing Accessories,0.098,41628.1Elemental Body Brush,34980,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2022
67180,5,3554_1664355731700_45467,NEWORCH,Group - Orchestra,9025,103.212,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.012273382524837033,OLECOEUR-AY/AFION1-BLA-Solid,2720,"[""Chic Accessories Factory""]",1,2022
72772,1,3006_1667907286238_37987,JACADI,Group - Jacadi,9363,103.450,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.009953764861294583,2clips in one set,1507,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2022
26958,13,3554_1643193209957_69693,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5522,100.669,Hair Accessories,Hair Accessories,Scrunchies,0.013539946820307042,XS133 / ADCW20CHBAS,316,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd."",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",3,2022
38042,1,2870_1648607089000_90106,The Body Shop International Limited,Group - The Body Shop,6327,101.322,Bags,Small Goods,Beauty Case,0.07833333333333338,"GC VANITY CASE 150mm A0X
Container: FSC Washable kraft
paper(FSC MIX CREDIT)",48000,"[""DONGGUAN JINGWEI IMPORT AND EXPORT CO.,LTD."",""WFL Printing Limited""]",2,2022
67441,1,4475_1664435371469_39969,Oriflame Cosmetics Global S.A.,Group - Oriflame,9033,103.220,Beauty Accessories,Body,Body Cleansing Accessories,0.021,37607.1Moisturizing Gloves With Touch,20000,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2022
23812,7,3554_1642389094081_80159,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,5303,100.451,Hair Accessories,Hair Accessories,Soft Headbands,0.018663126640907288,Headband,2414,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory"",""HengXin Accessories factory""]",3,2022
17924,5,2900_1637660203227_51251,Rituals Cosmetic Trade B.V.,Group - Rituals,4558,1114603 Ribbon Homme Small 2022,Packaging,Secondary,Accessories - Ribbons / Cords / Elastics,0.005599999999999999,"Ribbon Homme Small 2022 

Ribbon: 100% polyester 39mm GG Ribbon in 277mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)",25200,"[""YangZhou Bestpak Gifts & Crafts Co., Ltd.""]",1,2022
53566,11,3554_1656985507502_98513,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5867,100.900,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.012273382524837033,XX307 / ADLS21BARIS,4631,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
14651,20,2900_1635491362382_9664,Rituals Cosmetic Trade B.V.,Group - Rituals,4445,1111979 Ribbon + booklet Large Mehr 2021,Packaging,Secondary,Accessories - Ribbons / Cords / Elastics,0.03125,"Ribbon + booklet Large Mehr 2021

Ribbon: 100% polyester 39mm GG Ribbon in 383mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 110mm loop length
Large Paper Tag: 360gsm Coated paper
Metal Coin: Zinc Alloy in 39mm Dia.
(FSC MIX CREDIT)",10800,"[""YangZhou Bestpak Gifts & Crafts Co., Ltd."",""Dongguanshi longmao La Chain Limited"",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",3,2022
49943,6,3554_1655258349215_66029,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,7687,102.282,Hair Accessories,Hair Accessories,Scrunchies,0.013539946820307042,ZG489 / ICCW22CHMIX-VERT JUNE,2704,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
21721,1,3180_1640932833769_1129,Avon Cosmetics Ltd,Group - Avon,4787,100.165,Home Fragrance,Diffusers,Reed Diffusers,0.3,Love 80ml Diffuser Red + Pink,2505,"[""Dongguan Xingyi Printing Co., Ltd."",""Ningbo Kwungs Home Interior & Gift Co Ltd""]",2,2022
22433,5,3173_1641784751478_24371,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5049,100.227,Fashion Accessories,Eyewear,Sunglasses,0.029146240831996253,SUNGLASS,3431,"[""Wenzhou Dongtian Glasses Manufacture Co.,Ltd""]",1,2022
38608,5,3006_1648699978614_1874,JACADI,Group - Jacadi,6414,101.409,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,3elastics in one set,1308,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2022
27949,19,3554_1643338541486_99383,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5578,100.725,Hair Accessories,Hair Accessories,Scrunchies,0.013539946820307042,YY788 / ACCS22CHFUN,6,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd."",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",3,2022
26393,13,3554_1643020187108_63907,NEWORCH,Group - Orchestra,5462,100.609,Hair Accessories,Hair Accessories,Soft Headbands,0.018663126640907284,HEADBAND,6128,"[""Chic Accessories Factory""]",1,2022
48353,5,3006_1654588237697_81498,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,7649,102.244,Hair Accessories,Hair Accessories,Hairbands,0.01466132410449645,BANDEAU IFAON F,714,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Li Fu Enterprises Corp.""]",2,2022
27990,16,3554_1643346177030_68860,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5582,100.729,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,YY796 / ACCS22TORTI,6,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
22301,1,3173_1641455365462_99365,NEWORCH,Group - Orchestra,4838,100.216,Fashion Accessories,Eyewear,Sunglasses,0.03607142857142856,SUNGLASS,5600,"[""Zhejiang Outlook Optical Manufactory Co.,Ltd""]",1,2022
43958,1,2881_1651735544503_51392,SLG BRANDS LIMITED,Group - SLG,5888,100.920,Textiles,Textile Garment,Sleepwear,0.255,LONG PYJAMAS SET- POLKA DOT MEDIUM BOO001,924,"[""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",1,2022
24260,1,3180_1642560312523_98831,"AVON Products (China) Co., Ltd",Group - Avon,4765,100.145,Home Fragrance,Diffusers,Reed Diffusers,0.3,雅芳挚爱藤条香薰,8010,"[""Ningbo Kwungs Home Interior & Gift Co Ltd""]",1,2022
62527,1,4475_1661911623930_47175,Oriflame Cosmetics Global S.A.,Group - Oriflame,8634,102.822,Beauty Accessories,Hands & Feet,Decoration & Nail Art Tools,0.0085,38337.1Comfort Pedicure Toe Separators,20000,"[""NINGBO RAFFINI IMPORT & EXPORT CO., LTD.""]",1,2022
70280,4,3006_1666340611810_58073,JACADI,Group - Jacadi,9173,103.360,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.005877888814044499,2clips in one set,2221,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2022
64891,9,2870_1663309897124_29063,Sisley Korea Co Ltd,Group - Sisley,8789,102.977,Bags,Pouches,Cos Pouch,0.098,ECO PINK POUCH,2000,"[""Dongguan Haiyang Handbag Co.,Ltd""]",1,2022
44570,6,3554_1652261926721_25692,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,7275,102.070,Hair Accessories,Hair Accessories,Hairbands,0.021335956042553384,DUTURBETTE,3384,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2022
49584,4,3554_1655179058327_14502,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,7738,102.333,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,DLOKOKETTE,3134,"[""Chic Accessories Factory""]",1,2022
54426,1,3554_1657511601245_49852,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,7906,102.501,Hair Accessories,Hair Accessories,Hairbands,0.021335956042553384,XM801 / ADCW20SDEU9,5584,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2022
60503,6,3554_1660708728816_14238,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8478,102.668,Hair Accessories,Hair Accessories,Soft Headbands,0.018663126640907288,"XS153 / ADCW20STGLI-POWDERPINK
with 7.5%rebate",474,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
26257,6,3554_1642751702096_14054,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,5439,100.586,Hair Accessories,Hair Accessories,Soft Headbands,0.018663126640907288,Headband,4732,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""HengXin Accessories factory""]",2,2022
43905,8,2881_1651733482163_20987,SLG BRANDS LIMITED,Group - SLG,5886,100.918,Textiles,Textile Garment,Sleepwear,0.275,LONG PYJAMAS SET- STARS LARGE BOO001,604,"[""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",1,2022
45612,9,2898_1653119329804_57565,SLG BRANDS LIMITED,Group - SLG,7033,101.828,Cosmetics,Color Cosmetics,Eyes - Eyeshadow,0.4691666666666667,"GIVE YOUR ALL SUP001

Content:
Lipstick*1
Glitter eye*1
Highlighter duo with PET sheet *1
9c Eyeshadow palette with PET sheet *1
Matt lip*1
Lip pencil*1
Liquid eyeliner*1
Key ring*1 
Mirror *1 
paper shreds & tissue wrapping paper
Folding box & wrap band*1",60,"[""Zhongshan Domiline Cosmetics Co., Ltd."",""Sure Fashion Products Co Ltd"",""China creations Jewelry Co. Ltd""]",3,2022
72356,1,3554_1667544020344_51567,VERTBAUDET S.A.S,Group - Verbaudet,9350,103.437,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.009399999999999999,"1005057001-Hair clip with 2pcs per set
with 7.5% rebate",1400,"[""Chic Accessories Factory""]",1,2022
51936,37,3554_1656039790258_25425,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5510,100.657,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,XM789 / ADCW20EFIN9,106.66666666666667,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
21715,22,4804_1641378796127_15844,Rituals Cosmetic Trade B.V.,Group - Rituals,4723,100.105,Sundries,Home,Bathrooom,0.313,Enume Soap Dispenser Antique,2010,[],0,2022
24303,19,3554_1642575016964_38114,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,5353,100.500,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,Elastic with 2pcs in set,410,"[""Chic Accessories Factory""]",1,2022
68942,1,3554_1665481472529_3193,NEWORCH,Group - Orchestra,7468,102.163,Hair Accessories,Hair Accessories,Hairbands,0.026196808510638298,AMARS-AX/AFIOJ4-JAC-Assorted,7728,"[""Chic Accessories Factory""]",1,2022
23720,1,2900_1642164276406_90084,Rituals Cosmetic Trade B.V.,Group - Rituals,5284,100.432,Packaging,Secondary,Accessories - Ribbons / Cords / Elastics,0.009800000000000001,"Ribbon Private Collection Gift Set

Material: 2mm thickness Gold Elastic + gold color metal clip",103275,"[""YangZhou Bestpak Gifts & Crafts Co., Ltd.""]",1,2022
49040,1,3554_1655086560812_57986,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5526,100.673,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,XL791 / ADLW20ECOOL,2814,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
69266,1,2870_1665645468658_70311,Oriflame Cosmetics Global Pte. Ltd.,Group - Oriflame,8275,102.570,Bags,Outdoor/Travel/Wellness B,Luggage - Trolley,2.6,"Hay Trolley 70gsm art paper 
1C+0 with matt varnish (FSC 
MIX CREDIT)",100,"[""WFL Printing Limited"",""WENZHOU YONGLI SUITCASE CO.,LTD""]",2,2022
23617,4,4804_1642146366912_17966,Rituals Cosmetic Trade B.V.,Group - Rituals,4709,100.091,Sundries,Home,Bathrooom,1.0233333333333334,Dedaine Cotton Jar Brown Marble,1902,[],0,2022
29137,13,2881_1644459326297_99839,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,5663,CATARZAN _CAP,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.04690452594095726,22E4BGM1CHAG627,1060,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ZHENJIANG S&C HEADGEAR CO.,LTD""]",2,2022
75939,21,3554_1670223844349_9914,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,9546,103.633,Hair Accessories,Hair Accessories,Claw Clips,0.02114808215425311,"ZS211 / ICLS23CRTRA-PIINKE
1pcs hair clip in set
with 3% rebate",2449,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
39224,1,3180_1648799688521_51994,Avon Cosmetics Ltd,Group - Avon,6014,101.011,Home Fragrance,Diffusers,Reed Diffusers,0.3333333333333333,Dark Orchid 80ml Diffuser,5010,"[""Dongguan Xingyi Printing Co., Ltd."",""Ningbo Kwungs Home Interior & Gift Co Ltd""]",2,2022
21643,1,3180_1640920819367_9093,Avon Cosmetics Ltd,Group - Avon,4708,100.090,Home Fragrance,Oil,Essential Oils,0.04752314814814815,Sweet Rose Fragrance Oil 10ml,2592,"[""Ramesh Flowers Private Limited""]",1,2022
48660,7,3554_1654740886290_47507,NWBEEZ ltd,Group - Sergent Major,7500,102.195,Hair Accessories,Hair Accessories,Elastics,0.012855896356458073,PYAJOELA8-Solid,2904,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""Chic Accessories Factory""]",2,2022
14978,7,2881_1636006363464_29933,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,4501,CYJOEX,Textiles,Textile Accessories,Cut & Sew Hat / Cap,0.04690452594095726,22E4BGW1CHA070,165,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""ZHENJIANG S&C HEADGEAR CO.,LTD""]",2,2022
28325,1,2900_1644220927336_88497,Rituals Cosmetic Trade B.V.,Group - Rituals,4419,1110095 Ribbon + booklet Medium Ayurveda 2021,Packaging,Secondary,Accessories - Ribbons / Cords / Elastics,0.027083333333333334,"Ribbon + booklet Medium Ayurveda 2021

Ribbon: 100% polyester 39mm GG Ribbon in 323mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 110mm loop length
Large Paper Tag: 360gsm Coated paper
Metal Coin: Zinc Alloy in 39mm Dia.
(FSC MIX CREDIT)",65040,"[""YangZhou Bestpak Gifts & Crafts Co., Ltd."",""Dongguanshi longmao La Chain Limited"",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",3,2022
64731,26,3554_1663211303836_53796,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8778,102.966,Hair Accessories,Hair Accessories,Scrunchies,0.013539946820307042,"ZN343 / ICCS23CHFLE-LILAS
with 7.5%rebate",2533,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
17871,7,2900_1637568203913_30572,Rituals Cosmetic Trade B.V.,Group - Rituals,4406,1110089 Ribbon + booklet Small Hammam 2021,Packaging,Secondary,Accessories - Ribbons / Cords / Elastics,0.008095238095238095,"Ribbon + booklet Small Hammam 2021

Ribbon: 100% polyester 39mm GG Ribbon in 277mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 150mm loop length
Small Paper Tag: 360gsm Coated paper
(FSC MIX CREDIT)",12600,"[""YangZhou Bestpak Gifts & Crafts Co., Ltd."",""WING FAIT BNG (CHINA) PRINTING LIMITED""]",2,2022
61767,4,3554_1661415101397_11656,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,8585,102.773,Hair Accessories,Hair Accessories,Elastics,0.01566820276497696,FOCOLETTE,217,"[""Chic Accessories Factory""]",1,2022
40461,43,3554_1649760960338_57020,NEWORCH,Group - Orchestra,6853,101.648,Hair Accessories,Hair Accessories,Soft Headbands,0.018663126640907284,TARIAH-AX/AI008V-ROC,2234,"[""Chic Accessories Factory""]",1,2022
22940,1,3554_1641896147404_93576,Société FIB NC7,Group - Camaieu,5115,100.293,Hair Accessories,Hair Accessories,Claw Clips,0.02114808215425311,APINCEMINI,2300,"[""Chic Accessories Factory""]",1,2022
41929,4,3554_1650532045248_86018,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,7100,101.895,Hair Accessories,Hair Accessories,Hairbands,0.021335956042553384,DAMATETTE,5473,"[""Chic Accessories Factory""]",1,2022
67217,1,2900_1664358953496_19300,Rituals Cosmetic Trade B.V.,Group - Rituals,5307,100.455,Packaging,Secondary,Boxes / Paper Bags,0.12,"Shopping Bag Small

Bag: 120gsm FSC White Kraft paper + 250gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle 
(FSC MIX CREDIT)",182800,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2022
39315,4,2900_1648868615704_92052,The Body Shop International Limited,Group - The Body Shop,6262,101.257,Packaging,Secondary,Boxes / Paper Bags - Non-Foldable Box,0.17733333333333334,"GC BOX INTRO REGENERATIVE XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2106,"[""DongGuan DEDE Packaging Co. LTD""]",1,2022
70305,4,3006_1666341088836_72284,JACADI,Group - Jacadi,9175,103.362,Hair Accessories,Hair Accessories,"Barrettes, Clips and Combs",0.009162083866217105,2clips in one set,1905,"[""Chic Accessories Factory"",""Dongguan Xingyi Printing Co., Ltd.""]",2,2022
56678,1,3554_1658889013552_67733,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5491,100.638,Hair Accessories,Hair Accessories,Claw Clips,0.02114808215425311,XM881 / ADCW20CGRA2,2710,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
46268,26,3554_1653539895969_51156,NEWORCH,Group - Orchestra,7437,102.132,Hair Accessories,Hair Accessories,Hairbands,0.021335956042553384,GODUROY-AX/AFIOJZ-VIM-Solid,1392,"[""Chic Accessories Factory""]",1,2022
69354,1,4475_1665710294970_67391,Oriflame Cosmetics Global S.A.,Group - Oriflame,8812,103.000,Beauty Accessories,Body,Body Cleansing Accessories,0.03274666666666666,"46412.1Reusable Razor
with FSC box and sleeve",40125,"[""Ningbo Kaili Holding Group Co.,ltd"",""NINGBO CENTURY YONGHE PRINTING INDUSTRY DEVELOPMENT CO.,LTD""]",2,2022
54161,5,3554_1657251031866_46994,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,5545,100.692,Hair Accessories,Hair Accessories,Clic Clac & Bobby Pin's,0.012273382524837033,XL875 / ADCW20PSTA9,4218,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
64315,1,2870_1663058068834_24029,Oriflame Cosmetics Global Pte. Ltd.,Group - Oriflame,8457,102.647,Bags,Small Goods,Beauty Case,0.4325,Hay Beauty Case with Printing Label (FSC MIX CREDIT),1000,"[""DONGGUAN JINGWEI IMPORT AND EXPORT CO.,LTD."",""WFL Printing Limited""]",2,2022
46631,1,3554_1653645388454_64048,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,7480,102.175,Hair Accessories,Hair Accessories,Elastics,0.012855896356458072,XL791 / ADLW20ECOOL,7942,"[""Chic Accessories Factory"",""New ChaoQi Hair Accessories Co.LTD.DongGuan""]",2,2022
72555,6,3554_1667807368479_27628,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8964,103.151,Hair Accessories,Hair Accessories,Soft Headbands,0.018663126640907288,XX308 / ADLS21BANDO-BLACK,831,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2022
47736,1,2900_1654154143042_22650,Rituals Cosmetic Trade B.V.,Group - Rituals,5477,100.624,Packaging,Secondary,Boxes / Paper Bags,0.069,"Shopping Bag Medium

Bag: 120gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle
(FSC MIX CREDIT)",164400,"[""XIAMEN NICE PACKAGING PRODUCTS CO., LTD.""]",1,2022
54601,7,2881_1657606387154_23100,JACADI,Group - Jacadi,5243,100.400,Textiles,Textile Accessories,Knitted Gloves & Mittens,0.03518588352212083,2027466-DAISYTER BG,263,"[""Dongguan Xingyi Printing Co., Ltd."",""ANHUI LIGHT INDUSTRIES INTERNATIONAL CO., LTD""]",2,2022
66949,9,3554_1664336739296_48643,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,8996,103.183,Hair Accessories,Hair Accessories,Scrunchies,0.013539946820307042,ZN330 / ICLS23CHPM1-BLANC EGG,54,"[""Chic Accessories Factory"",""Li Fu Enterprises Corp.""]",2,2022
68517,1,4483_1665300975443_56190,Mighty Ocean Company Limited,Group - The Body Shop,8833,103.021,Packaging,Secondary,Boxes / Paper Bags - Paper Bags,0.053825662878787886,"CNY 2023 Red Packet
Red Packets - 140gsm FSC woodfree paper
Big Envelope - 180gsm FSC woodfree paper
8pcs of Red Packets (2pcs per colour) in 1 Big Envelop
FCS MIX CREDIT",774,"[""DongGuan DEDE Packaging Co. LTD""]",1,2022
22148,2,2870_1641365196437_24359,Sisley Korea Co Ltd,Group - Sisley,4797,100.175,Bags,Pouches,Cos Pouch,0.07200000000000001,Pouch 04 - Gold,2000,"[""Dongguan Haiyang Handbag Co.,Ltd""]",1,2022
18440,1,2870_1639015777576_18359,Mary Kay Inc.,Group - Mary Kay,4605,31164576,Bags,Pouches,Cos Pouch,0.0248,BAG-MENS HAIR&BODY WSH GFT SET,275000,"[""NINGBO JINYI GLOBAL TRADE CO., LTD.""]",1,2022
33277,10,2881_1646205708949_31895,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,6045,101.042,Textiles,Textile Accessories,Knitted Hats,0.05870387871226292,22WI01G1CAG001,1509,"[""Kunshan ZhouZhuang fengda garment accessories factory"",""JIANGSU FSD KNITTING CO.,LTD""]",2,2022
